"","date","categories","count","text"
"822",2021-03-07,"cumulative_total_deaths",2731068,"deaths Count: 2,731,068 
Date: 2021-03-07"
"823",2021-03-08,"cumulative_total_cases",117703828,"cases Count: 117,703,828 
Date: 2021-03-08"
"824",2021-03-08,"cumulative_total_deaths",2738176,"deaths Count: 2,738,176 
Date: 2021-03-08"
"825",2021-03-09,"cumulative_total_cases",118098110,"cases Count: 118,098,110 
Date: 2021-03-09"
"826",2021-03-09,"cumulative_total_deaths",2747355,"deaths Count: 2,747,355 
Date: 2021-03-09"
"827",2021-03-10,"cumulative_total_cases",118566973,"cases Count: 118,566,973 
Date: 2021-03-10"
"828",2021-03-10,"cumulative_total_deaths",2757387,"deaths Count: 2,757,387 
Date: 2021-03-10"
"829",2021-03-11,"cumulative_total_cases",119049124,"cases Count: 119,049,124 
Date: 2021-03-11"
"830",2021-03-11,"cumulative_total_deaths",2767238,"deaths Count: 2,767,238 
Date: 2021-03-11"
"831",2021-03-12,"cumulative_total_cases",119543520,"cases Count: 119,543,520 
Date: 2021-03-12"
"832",2021-03-12,"cumulative_total_deaths",2776799,"deaths Count: 2,776,799 
Date: 2021-03-12"
"833",2021-03-13,"cumulative_total_cases",119997743,"cases Count: 119,997,743 
Date: 2021-03-13"
"834",2021-03-13,"cumulative_total_deaths",2785166,"deaths Count: 2,785,166 
Date: 2021-03-13"
"835",2021-03-14,"cumulative_total_cases",120375830,"cases Count: 120,375,830 
Date: 2021-03-14"
"836",2021-03-14,"cumulative_total_deaths",2791372,"deaths Count: 2,791,372 
Date: 2021-03-14"
"837",2021-03-15,"cumulative_total_cases",120712415,"cases Count: 120,712,415 
Date: 2021-03-15"
"838",2021-03-15,"cumulative_total_deaths",2798657,"deaths Count: 2,798,657 
Date: 2021-03-15"
"839",2021-03-16,"cumulative_total_cases",121168489,"cases Count: 121,168,489 
Date: 2021-03-16"
"840",2021-03-16,"cumulative_total_deaths",2808899,"deaths Count: 2,808,899 
Date: 2021-03-16"
"841",2021-03-17,"cumulative_total_cases",121703514,"cases Count: 121,703,514 
Date: 2021-03-17"
"842",2021-03-17,"cumulative_total_deaths",2819361,"deaths Count: 2,819,361 
Date: 2021-03-17"
"843",2021-03-18,"cumulative_total_cases",122255917,"cases Count: 122,255,917 
Date: 2021-03-18"
"844",2021-03-18,"cumulative_total_deaths",2829529,"deaths Count: 2,829,529 
Date: 2021-03-18"
"845",2021-03-19,"cumulative_total_cases",122814238,"cases Count: 122,814,238 
Date: 2021-03-19"
"846",2021-03-19,"cumulative_total_deaths",2840063,"deaths Count: 2,840,063 
Date: 2021-03-19"
"847",2021-03-20,"cumulative_total_cases",123333632,"cases Count: 123,333,632 
Date: 2021-03-20"
"848",2021-03-20,"cumulative_total_deaths",2848685,"deaths Count: 2,848,685 
Date: 2021-03-20"
"849",2021-03-21,"cumulative_total_cases",123771304,"cases Count: 123,771,304 
Date: 2021-03-21"
"850",2021-03-21,"cumulative_total_deaths",2855006,"deaths Count: 2,855,006 
Date: 2021-03-21"
"851",2021-03-22,"cumulative_total_cases",124195095,"cases Count: 124,195,095 
Date: 2021-03-22"
"852",2021-03-22,"cumulative_total_deaths",2862667,"deaths Count: 2,862,667 
Date: 2021-03-22"
"853",2021-03-23,"cumulative_total_cases",124700667,"cases Count: 124,700,667 
Date: 2021-03-23"
"854",2021-03-23,"cumulative_total_deaths",2873539,"deaths Count: 2,873,539 
Date: 2021-03-23"
"855",2021-03-24,"cumulative_total_cases",125291458,"cases Count: 125,291,458 
Date: 2021-03-24"
"856",2021-03-24,"cumulative_total_deaths",2883967,"deaths Count: 2,883,967 
Date: 2021-03-24"
"857",2021-03-25,"cumulative_total_cases",125926503,"cases Count: 125,926,503 
Date: 2021-03-25"
"858",2021-03-25,"cumulative_total_deaths",2894739,"deaths Count: 2,894,739 
Date: 2021-03-25"
"859",2021-03-26,"cumulative_total_cases",126560956,"cases Count: 126,560,956 
Date: 2021-03-26"
"860",2021-03-26,"cumulative_total_deaths",2906373,"deaths Count: 2,906,373 
Date: 2021-03-26"
"861",2021-03-27,"cumulative_total_cases",127156714,"cases Count: 127,156,714 
Date: 2021-03-27"
"862",2021-03-27,"cumulative_total_deaths",2916506,"deaths Count: 2,916,506 
Date: 2021-03-27"
"863",2021-03-28,"cumulative_total_cases",127660257,"cases Count: 127,660,257 
Date: 2021-03-28"
"864",2021-03-28,"cumulative_total_deaths",2923752,"deaths Count: 2,923,752 
Date: 2021-03-28"
"865",2021-03-29,"cumulative_total_cases",128117075,"cases Count: 128,117,075 
Date: 2021-03-29"
"866",2021-03-29,"cumulative_total_deaths",2931842,"deaths Count: 2,931,842 
Date: 2021-03-29"
"867",2021-03-30,"cumulative_total_cases",128666526,"cases Count: 128,666,526 
Date: 2021-03-30"
"868",2021-03-30,"cumulative_total_deaths",2943219,"deaths Count: 2,943,219 
Date: 2021-03-30"
"869",2021-03-31,"cumulative_total_cases",129313053,"cases Count: 129,313,053 
Date: 2021-03-31"
"870",2021-03-31,"cumulative_total_deaths",2955425,"deaths Count: 2,955,425 
Date: 2021-03-31"
"871",2021-04-01,"cumulative_total_cases",130019951,"cases Count: 130,019,951 
Date: 2021-04-01"
"872",2021-04-01,"cumulative_total_deaths",2967237,"deaths Count: 2,967,237 
Date: 2021-04-01"
"873",2021-04-02,"cumulative_total_cases",130672566,"cases Count: 130,672,566 
Date: 2021-04-02"
"874",2021-04-02,"cumulative_total_deaths",2977903,"deaths Count: 2,977,903 
Date: 2021-04-02"
"875",2021-04-03,"cumulative_total_cases",131240979,"cases Count: 131,240,979 
Date: 2021-04-03"
"876",2021-04-03,"cumulative_total_deaths",2987076,"deaths Count: 2,987,076 
Date: 2021-04-03"
"877",2021-04-04,"cumulative_total_cases",131793924,"cases Count: 131,793,924 
Date: 2021-04-04"
"878",2021-04-04,"cumulative_total_deaths",2994690,"deaths Count: 2,994,690 
Date: 2021-04-04"
"879",2021-04-05,"cumulative_total_cases",132274827,"cases Count: 132,274,827 
Date: 2021-04-05"
"880",2021-04-05,"cumulative_total_deaths",3002773,"deaths Count: 3,002,773 
Date: 2021-04-05"
"881",2021-04-06,"cumulative_total_cases",132907271,"cases Count: 132,907,271 
Date: 2021-04-06"
"882",2021-04-06,"cumulative_total_deaths",3015250,"deaths Count: 3,015,250 
Date: 2021-04-06"
"883",2021-04-07,"cumulative_total_cases",133597248,"cases Count: 133,597,248 
Date: 2021-04-07"
"884",2021-04-07,"cumulative_total_deaths",3028498,"deaths Count: 3,028,498 
Date: 2021-04-07"
"885",2021-04-08,"cumulative_total_cases",134343938,"cases Count: 134,343,938 
Date: 2021-04-08"
"886",2021-04-08,"cumulative_total_deaths",3042504,"deaths Count: 3,042,504 
Date: 2021-04-08"
"887",2021-04-09,"cumulative_total_cases",135135939,"cases Count: 135,135,939 
Date: 2021-04-09"
"888",2021-04-09,"cumulative_total_deaths",3056067,"deaths Count: 3,056,067 
Date: 2021-04-09"
"889",2021-04-10,"cumulative_total_cases",135859591,"cases Count: 135,859,591 
Date: 2021-04-10"
"890",2021-04-10,"cumulative_total_deaths",3067525,"deaths Count: 3,067,525 
Date: 2021-04-10"
"891",2021-04-11,"cumulative_total_cases",136514092,"cases Count: 136,514,092 
Date: 2021-04-11"
"892",2021-04-11,"cumulative_total_deaths",3076527,"deaths Count: 3,076,527 
Date: 2021-04-11"
"893",2021-04-12,"cumulative_total_cases",137098351,"cases Count: 137,098,351 
Date: 2021-04-12"
"894",2021-04-12,"cumulative_total_deaths",3086097,"deaths Count: 3,086,097 
Date: 2021-04-12"
"895",2021-04-13,"cumulative_total_cases",137841729,"cases Count: 137,841,729 
Date: 2021-04-13"
"896",2021-04-13,"cumulative_total_deaths",3099403,"deaths Count: 3,099,403 
Date: 2021-04-13"
"897",2021-04-14,"cumulative_total_cases",138654998,"cases Count: 138,654,998 
Date: 2021-04-14"
"898",2021-04-14,"cumulative_total_deaths",3113236,"deaths Count: 3,113,236 
Date: 2021-04-14"
"899",2021-04-15,"cumulative_total_cases",139498269,"cases Count: 139,498,269 
Date: 2021-04-15"
"900",2021-04-15,"cumulative_total_deaths",3127516,"deaths Count: 3,127,516 
Date: 2021-04-15"
"901",2021-04-16,"cumulative_total_cases",140335746,"cases Count: 140,335,746 
Date: 2021-04-16"
"902",2021-04-16,"cumulative_total_deaths",3140507,"deaths Count: 3,140,507 
Date: 2021-04-16"
"903",2021-04-17,"cumulative_total_cases",141142003,"cases Count: 141,142,003 
Date: 2021-04-17"
"904",2021-04-17,"cumulative_total_deaths",3152642,"deaths Count: 3,152,642 
Date: 2021-04-17"
"905",2021-04-18,"cumulative_total_cases",141873019,"cases Count: 141,873,019 
Date: 2021-04-18"
"906",2021-04-18,"cumulative_total_deaths",3162759,"deaths Count: 3,162,759 
Date: 2021-04-18"
"907",2021-04-19,"cumulative_total_cases",142529600,"cases Count: 142,529,600 
Date: 2021-04-19"
"908",2021-04-19,"cumulative_total_deaths",3173410,"deaths Count: 3,173,410 
Date: 2021-04-19"
"909",2021-04-20,"cumulative_total_cases",143360116,"cases Count: 143,360,116 
Date: 2021-04-20"
"910",2021-04-20,"cumulative_total_deaths",3188150,"deaths Count: 3,188,150 
Date: 2021-04-20"
"911",2021-04-21,"cumulative_total_cases",144247909,"cases Count: 144,247,909 
Date: 2021-04-21"
"912",2021-04-21,"cumulative_total_deaths",3202467,"deaths Count: 3,202,467 
Date: 2021-04-21"
"913",2021-04-22,"cumulative_total_cases",145137463,"cases Count: 145,137,463 
Date: 2021-04-22"
"914",2021-04-22,"cumulative_total_deaths",3216325,"deaths Count: 3,216,325 
Date: 2021-04-22"
"915",2021-04-23,"cumulative_total_cases",146039324,"cases Count: 146,039,324 
Date: 2021-04-23"
"916",2021-04-23,"cumulative_total_deaths",3231064,"deaths Count: 3,231,064 
Date: 2021-04-23"
"917",2021-04-24,"cumulative_total_cases",146886104,"cases Count: 146,886,104 
Date: 2021-04-24"
"918",2021-04-24,"cumulative_total_deaths",3245219,"deaths Count: 3,245,219 
Date: 2021-04-24"
"919",2021-04-25,"cumulative_total_cases",147632790,"cases Count: 147,632,790 
Date: 2021-04-25"
"920",2021-04-25,"cumulative_total_deaths",3255775,"deaths Count: 3,255,775 
Date: 2021-04-25"
"921",2021-04-26,"cumulative_total_cases",148304638,"cases Count: 148,304,638 
Date: 2021-04-26"
"922",2021-04-26,"cumulative_total_deaths",3267310,"deaths Count: 3,267,310 
Date: 2021-04-26"
"923",2021-04-27,"cumulative_total_cases",149142056,"cases Count: 149,142,056 
Date: 2021-04-27"
"924",2021-04-27,"cumulative_total_deaths",3282994,"deaths Count: 3,282,994 
Date: 2021-04-27"
"925",2021-04-28,"cumulative_total_cases",150034468,"cases Count: 150,034,468 
Date: 2021-04-28"
"926",2021-04-28,"cumulative_total_deaths",3298687,"deaths Count: 3,298,687 
Date: 2021-04-28"
"927",2021-04-29,"cumulative_total_cases",150938551,"cases Count: 150,938,551 
Date: 2021-04-29"
"928",2021-04-29,"cumulative_total_deaths",3314569,"deaths Count: 3,314,569 
Date: 2021-04-29"
"929",2021-04-30,"cumulative_total_cases",151814731,"cases Count: 151,814,731 
Date: 2021-04-30"
"930",2021-04-30,"cumulative_total_deaths",3329256,"deaths Count: 3,329,256 
Date: 2021-04-30"
"931",2021-05-01,"cumulative_total_cases",152633216,"cases Count: 152,633,216 
Date: 2021-05-01"
"932",2021-05-01,"cumulative_total_deaths",3343234,"deaths Count: 3,343,234 
Date: 2021-05-01"
"933",2021-05-02,"cumulative_total_cases",153331352,"cases Count: 153,331,352 
Date: 2021-05-02"
"934",2021-05-02,"cumulative_total_deaths",3354144,"deaths Count: 3,354,144 
Date: 2021-05-02"
"935",2021-05-03,"cumulative_total_cases",154001369,"cases Count: 154,001,369 
Date: 2021-05-03"
"936",2021-05-03,"cumulative_total_deaths",3365798,"deaths Count: 3,365,798 
Date: 2021-05-03"
"937",2021-05-04,"cumulative_total_cases",154787068,"cases Count: 154,787,068 
Date: 2021-05-04"
"938",2021-05-04,"cumulative_total_deaths",3380607,"deaths Count: 3,380,607 
Date: 2021-05-04"
"939",2021-05-05,"cumulative_total_cases",155636980,"cases Count: 155,636,980 
Date: 2021-05-05"
"940",2021-05-05,"cumulative_total_deaths",3395899,"deaths Count: 3,395,899 
Date: 2021-05-05"
"941",2021-05-06,"cumulative_total_cases",156497306,"cases Count: 156,497,306 
Date: 2021-05-06"
"942",2021-05-06,"cumulative_total_deaths",3410558,"deaths Count: 3,410,558 
Date: 2021-05-06"
"943",2021-05-07,"cumulative_total_cases",157338981,"cases Count: 157,338,981 
Date: 2021-05-07"
"944",2021-05-07,"cumulative_total_deaths",3425132,"deaths Count: 3,425,132 
Date: 2021-05-07"
"945",2021-05-08,"cumulative_total_cases",158137294,"cases Count: 158,137,294 
Date: 2021-05-08"
"946",2021-05-08,"cumulative_total_deaths",3438795,"deaths Count: 3,438,795 
Date: 2021-05-08"
"947",2021-05-09,"cumulative_total_cases",158804360,"cases Count: 158,804,360 
Date: 2021-05-09"
"948",2021-05-09,"cumulative_total_deaths",3449863,"deaths Count: 3,449,863 
Date: 2021-05-09"
"949",2021-05-10,"cumulative_total_cases",159412674,"cases Count: 159,412,674 
Date: 2021-05-10"
"950",2021-05-10,"cumulative_total_deaths",3461534,"deaths Count: 3,461,534 
Date: 2021-05-10"
"951",2021-05-11,"cumulative_total_cases",160130062,"cases Count: 160,130,062 
Date: 2021-05-11"
"952",2021-05-11,"cumulative_total_deaths",3476167,"deaths Count: 3,476,167 
Date: 2021-05-11"
"953",2021-05-12,"cumulative_total_cases",160886559,"cases Count: 160,886,559 
Date: 2021-05-12"
"954",2021-05-12,"cumulative_total_deaths",3490854,"deaths Count: 3,490,854 
Date: 2021-05-12"
"955",2021-05-13,"cumulative_total_cases",161634499,"cases Count: 161,634,499 
Date: 2021-05-13"
"956",2021-05-13,"cumulative_total_deaths",3505435,"deaths Count: 3,505,435 
Date: 2021-05-13"
"957",2021-05-14,"cumulative_total_cases",162335400,"cases Count: 162,335,400 
Date: 2021-05-14"
"958",2021-05-14,"cumulative_total_deaths",3519649,"deaths Count: 3,519,649 
Date: 2021-05-14"
"959",2021-05-15,"cumulative_total_cases",162984290,"cases Count: 162,984,290 
Date: 2021-05-15"
"960",2021-05-15,"cumulative_total_deaths",3533076,"deaths Count: 3,533,076 
Date: 2021-05-15"
"961",2021-05-16,"cumulative_total_cases",163534606,"cases Count: 163,534,606 
Date: 2021-05-16"
"962",2021-05-16,"cumulative_total_deaths",3543845,"deaths Count: 3,543,845 
Date: 2021-05-16"
"963",2021-05-17,"cumulative_total_cases",164070147,"cases Count: 164,070,147 
Date: 2021-05-17"
"964",2021-05-17,"cumulative_total_deaths",3555477,"deaths Count: 3,555,477 
Date: 2021-05-17"
"965",2021-05-18,"cumulative_total_cases",164688257,"cases Count: 164,688,257 
Date: 2021-05-18"
"966",2021-05-18,"cumulative_total_deaths",3570413,"deaths Count: 3,570,413 
Date: 2021-05-18"
"967",2021-05-19,"cumulative_total_cases",165352677,"cases Count: 165,352,677 
Date: 2021-05-19"
"968",2021-05-19,"cumulative_total_deaths",3584176,"deaths Count: 3,584,176 
Date: 2021-05-19"
"969",2021-05-20,"cumulative_total_cases",166009825,"cases Count: 166,009,825 
Date: 2021-05-20"
"970",2021-05-20,"cumulative_total_deaths",3598289,"deaths Count: 3,598,289 
Date: 2021-05-20"
"971",2021-05-21,"cumulative_total_cases",166635189,"cases Count: 166,635,189 
Date: 2021-05-21"
"972",2021-05-21,"cumulative_total_deaths",3611964,"deaths Count: 3,611,964 
Date: 2021-05-21"
"973",2021-05-22,"cumulative_total_cases",167220086,"cases Count: 167,220,086 
Date: 2021-05-22"
"974",2021-05-22,"cumulative_total_deaths",3623739,"deaths Count: 3,623,739 
Date: 2021-05-22"
"975",2021-05-23,"cumulative_total_cases",167711216,"cases Count: 167,711,216 
Date: 2021-05-23"
"976",2021-05-23,"cumulative_total_deaths",3634411,"deaths Count: 3,634,411 
Date: 2021-05-23"
"977",2021-05-24,"cumulative_total_cases",168156313,"cases Count: 168,156,313 
Date: 2021-05-24"
"978",2021-05-24,"cumulative_total_deaths",3644062,"deaths Count: 3,644,062 
Date: 2021-05-24"
"979",2021-05-25,"cumulative_total_cases",168681748,"cases Count: 168,681,748 
Date: 2021-05-25"
"980",2021-05-25,"cumulative_total_deaths",3657000,"deaths Count: 3,657,000 
Date: 2021-05-25"
"981",2021-05-26,"cumulative_total_cases",169244489,"cases Count: 169,244,489 
Date: 2021-05-26"
"982",2021-05-26,"cumulative_total_deaths",3669822,"deaths Count: 3,669,822 
Date: 2021-05-26"
"983",2021-05-27,"cumulative_total_cases",169782900,"cases Count: 169,782,900 
Date: 2021-05-27"
"984",2021-05-27,"cumulative_total_deaths",3681831,"deaths Count: 3,681,831 
Date: 2021-05-27"
"985",2021-05-28,"cumulative_total_cases",170293552,"cases Count: 170,293,552 
Date: 2021-05-28"
"986",2021-05-28,"cumulative_total_deaths",3693959,"deaths Count: 3,693,959 
Date: 2021-05-28"
"987",2021-05-29,"cumulative_total_cases",170796429,"cases Count: 170,796,429 
Date: 2021-05-29"
"988",2021-05-29,"cumulative_total_deaths",3705046,"deaths Count: 3,705,046 
Date: 2021-05-29"
"989",2021-05-30,"cumulative_total_cases",171211840,"cases Count: 171,211,840 
Date: 2021-05-30"
"990",2021-05-30,"cumulative_total_deaths",3713725,"deaths Count: 3,713,725 
Date: 2021-05-30"
"991",2021-05-31,"cumulative_total_cases",171579555,"cases Count: 171,579,555 
Date: 2021-05-31"
"992",2021-05-31,"cumulative_total_deaths",3722789,"deaths Count: 3,722,789 
Date: 2021-05-31"
"993",2021-06-01,"cumulative_total_cases",172030005,"cases Count: 172,030,005 
Date: 2021-06-01"
"994",2021-06-01,"cumulative_total_deaths",3733984,"deaths Count: 3,733,984 
Date: 2021-06-01"
"995",2021-06-02,"cumulative_total_cases",172522609,"cases Count: 172,522,609 
Date: 2021-06-02"
"996",2021-06-02,"cumulative_total_deaths",3745380,"deaths Count: 3,745,380 
Date: 2021-06-02"
"997",2021-06-03,"cumulative_total_cases",172999680,"cases Count: 172,999,680 
Date: 2021-06-03"
"998",2021-06-03,"cumulative_total_deaths",3756533,"deaths Count: 3,756,533 
Date: 2021-06-03"
"999",2021-06-04,"cumulative_total_cases",173421610,"cases Count: 173,421,610 
Date: 2021-06-04"
"1000",2021-06-04,"cumulative_total_deaths",3767108,"deaths Count: 3,767,108 
Date: 2021-06-04"
"1001",2021-06-05,"cumulative_total_cases",173833392,"cases Count: 173,833,392 
Date: 2021-06-05"
"1002",2021-06-05,"cumulative_total_deaths",3776570,"deaths Count: 3,776,570 
Date: 2021-06-05"
"1003",2021-06-06,"cumulative_total_cases",174173485,"cases Count: 174,173,485 
Date: 2021-06-06"
"1004",2021-06-06,"cumulative_total_deaths",3784434,"deaths Count: 3,784,434 
Date: 2021-06-06"
"1005",2021-06-07,"cumulative_total_cases",174487713,"cases Count: 174,487,713 
Date: 2021-06-07"
"1006",2021-06-07,"cumulative_total_deaths",3792437,"deaths Count: 3,792,437 
Date: 2021-06-07"
"1007",2021-06-08,"cumulative_total_cases",174853004,"cases Count: 174,853,004 
Date: 2021-06-08"
"1008",2021-06-08,"cumulative_total_deaths",3802809,"deaths Count: 3,802,809 
Date: 2021-06-08"
"1009",2021-06-09,"cumulative_total_cases",175277060,"cases Count: 175,277,060 
Date: 2021-06-09"
"1010",2021-06-09,"cumulative_total_deaths",3813094,"deaths Count: 3,813,094 
Date: 2021-06-09"
"1011",2021-06-10,"cumulative_total_cases",175715521,"cases Count: 175,715,521 
Date: 2021-06-10"
"1012",2021-06-10,"cumulative_total_deaths",3823349,"deaths Count: 3,823,349 
Date: 2021-06-10"
"1013",2021-06-11,"cumulative_total_cases",176132277,"cases Count: 176,132,277 
Date: 2021-06-11"
"1014",2021-06-11,"cumulative_total_deaths",3832865,"deaths Count: 3,832,865 
Date: 2021-06-11"
"1015",2021-06-12,"cumulative_total_cases",176514919,"cases Count: 176,514,919 
Date: 2021-06-12"
"1016",2021-06-12,"cumulative_total_deaths",3841592,"deaths Count: 3,841,592 
Date: 2021-06-12"
"1017",2021-06-13,"cumulative_total_cases",176825545,"cases Count: 176,825,545 
Date: 2021-06-13"
"1018",2021-06-13,"cumulative_total_deaths",3848574,"deaths Count: 3,848,574 
Date: 2021-06-13"
"1019",2021-06-14,"cumulative_total_cases",177128503,"cases Count: 177,128,503 
Date: 2021-06-14"
"1020",2021-06-14,"cumulative_total_deaths",3855430,"deaths Count: 3,855,430 
Date: 2021-06-14"
"1021",2021-06-15,"cumulative_total_cases",177502240,"cases Count: 177,502,240 
Date: 2021-06-15"
"1022",2021-06-15,"cumulative_total_deaths",3864731,"deaths Count: 3,864,731 
Date: 2021-06-15"
"1023",2021-06-16,"cumulative_total_cases",177904097,"cases Count: 177,904,097 
Date: 2021-06-16"
"1024",2021-06-16,"cumulative_total_deaths",3874268,"deaths Count: 3,874,268 
Date: 2021-06-16"
"1025",2021-06-17,"cumulative_total_cases",178295140,"cases Count: 178,295,140 
Date: 2021-06-17"
"1026",2021-06-17,"cumulative_total_deaths",3883067,"deaths Count: 3,883,067 
Date: 2021-06-17"
"1027",2021-06-18,"cumulative_total_cases",178700933,"cases Count: 178,700,933 
Date: 2021-06-18"
"1028",2021-06-18,"cumulative_total_deaths",3892201,"deaths Count: 3,892,201 
Date: 2021-06-18"
"1029",2021-06-19,"cumulative_total_cases",179069909,"cases Count: 179,069,909 
Date: 2021-06-19"
"1030",2021-06-19,"cumulative_total_deaths",3901020,"deaths Count: 3,901,020 
Date: 2021-06-19"
"1031",2021-06-20,"cumulative_total_cases",179375210,"cases Count: 179,375,210 
Date: 2021-06-20"
"1032",2021-06-20,"cumulative_total_deaths",3907915,"deaths Count: 3,907,915 
Date: 2021-06-20"
"1033",2021-06-21,"cumulative_total_cases",179656027,"cases Count: 179,656,027 
Date: 2021-06-21"
"1034",2021-06-21,"cumulative_total_deaths",3914432,"deaths Count: 3,914,432 
Date: 2021-06-21"
"1035",2021-06-22,"cumulative_total_cases",180034420,"cases Count: 180,034,420 
Date: 2021-06-22"
"1036",2021-06-22,"cumulative_total_deaths",3923422,"deaths Count: 3,923,422 
Date: 2021-06-22"
"1037",2021-06-23,"cumulative_total_cases",180468940,"cases Count: 180,468,940 
Date: 2021-06-23"
"1038",2021-06-23,"cumulative_total_deaths",3932579,"deaths Count: 3,932,579 
Date: 2021-06-23"
"1039",2021-06-24,"cumulative_total_cases",180875733,"cases Count: 180,875,733 
Date: 2021-06-24"
"1040",2021-06-24,"cumulative_total_deaths",3941306,"deaths Count: 3,941,306 
Date: 2021-06-24"
"1041",2021-06-25,"cumulative_total_cases",181289287,"cases Count: 181,289,287 
Date: 2021-06-25"
"1042",2021-06-25,"cumulative_total_deaths",3950107,"deaths Count: 3,950,107 
Date: 2021-06-25"
"1043",2021-06-26,"cumulative_total_cases",181671655,"cases Count: 181,671,655 
Date: 2021-06-26"
"1044",2021-06-26,"cumulative_total_deaths",3957846,"deaths Count: 3,957,846 
Date: 2021-06-26"
"1045",2021-06-27,"cumulative_total_cases",181995096,"cases Count: 181,995,096 
Date: 2021-06-27"
"1046",2021-06-27,"cumulative_total_deaths",3964272,"deaths Count: 3,964,272 
Date: 2021-06-27"
"1047",2021-06-28,"cumulative_total_cases",182313347,"cases Count: 182,313,347 
Date: 2021-06-28"
"1048",2021-06-28,"cumulative_total_deaths",3970686,"deaths Count: 3,970,686 
Date: 2021-06-28"
"1049",2021-06-29,"cumulative_total_cases",182697795,"cases Count: 182,697,795 
Date: 2021-06-29"
"1050",2021-06-29,"cumulative_total_deaths",3978641,"deaths Count: 3,978,641 
Date: 2021-06-29"
"1051",2021-06-30,"cumulative_total_cases",183096317,"cases Count: 183,096,317 
Date: 2021-06-30"
"1052",2021-06-30,"cumulative_total_deaths",3987494,"deaths Count: 3,987,494 
Date: 2021-06-30"
"1053",2021-07-01,"cumulative_total_cases",183530711,"cases Count: 183,530,711 
Date: 2021-07-01"
"1054",2021-07-01,"cumulative_total_deaths",3995866,"deaths Count: 3,995,866 
Date: 2021-07-01"
"1055",2021-07-02,"cumulative_total_cases",183972647,"cases Count: 183,972,647 
Date: 2021-07-02"
"1056",2021-07-02,"cumulative_total_deaths",4004459,"deaths Count: 4,004,459 
Date: 2021-07-02"
"1057",2021-07-03,"cumulative_total_cases",184371990,"cases Count: 184,371,990 
Date: 2021-07-03"
"1058",2021-07-03,"cumulative_total_deaths",4011854,"deaths Count: 4,011,854 
Date: 2021-07-03"
"1059",2021-07-04,"cumulative_total_cases",184727033,"cases Count: 184,727,033 
Date: 2021-07-04"
"1060",2021-07-04,"cumulative_total_deaths",4018222,"deaths Count: 4,018,222 
Date: 2021-07-04"
"1061",2021-07-05,"cumulative_total_cases",185075021,"cases Count: 185,075,021 
Date: 2021-07-05"
"1062",2021-07-05,"cumulative_total_deaths",4024610,"deaths Count: 4,024,610 
Date: 2021-07-05"
"1063",2021-07-06,"cumulative_total_cases",185510122,"cases Count: 185,510,122 
Date: 2021-07-06"
"1064",2021-07-06,"cumulative_total_deaths",4032902,"deaths Count: 4,032,902 
Date: 2021-07-06"
"1065",2021-07-07,"cumulative_total_cases",185974712,"cases Count: 185,974,712 
Date: 2021-07-07"
"1066",2021-07-07,"cumulative_total_deaths",4041409,"deaths Count: 4,041,409 
Date: 2021-07-07"
"1067",2021-07-08,"cumulative_total_cases",186463909,"cases Count: 186,463,909 
Date: 2021-07-08"
"1068",2021-07-08,"cumulative_total_deaths",4050344,"deaths Count: 4,050,344 
Date: 2021-07-08"
"1069",2021-07-09,"cumulative_total_cases",186961064,"cases Count: 186,961,064 
Date: 2021-07-09"
"1070",2021-07-09,"cumulative_total_deaths",4058886,"deaths Count: 4,058,886 
Date: 2021-07-09"
"1071",2021-07-10,"cumulative_total_cases",187411309,"cases Count: 187,411,309 
Date: 2021-07-10"
"1072",2021-07-10,"cumulative_total_deaths",4066576,"deaths Count: 4,066,576 
Date: 2021-07-10"
"1073",2021-07-11,"cumulative_total_cases",187814086,"cases Count: 187,814,086 
Date: 2021-07-11"
"1074",2021-07-11,"cumulative_total_deaths",4073219,"deaths Count: 4,073,219 
Date: 2021-07-11"
"1075",2021-07-12,"cumulative_total_cases",188213785,"cases Count: 188,213,785 
Date: 2021-07-12"
"1076",2021-07-12,"cumulative_total_deaths",4079795,"deaths Count: 4,079,795 
Date: 2021-07-12"
"1077",2021-07-13,"cumulative_total_cases",188729776,"cases Count: 188,729,776 
Date: 2021-07-13"
"1078",2021-07-13,"cumulative_total_deaths",4088013,"deaths Count: 4,088,013 
Date: 2021-07-13"
"1079",2021-07-14,"cumulative_total_cases",189287123,"cases Count: 189,287,123 
Date: 2021-07-14"
"1080",2021-07-14,"cumulative_total_deaths",4096729,"deaths Count: 4,096,729 
Date: 2021-07-14"
"1081",2021-07-15,"cumulative_total_cases",189855310,"cases Count: 189,855,310 
Date: 2021-07-15"
"1082",2021-07-15,"cumulative_total_deaths",4105356,"deaths Count: 4,105,356 
Date: 2021-07-15"
"1083",2021-07-16,"cumulative_total_cases",190422892,"cases Count: 190,422,892 
Date: 2021-07-16"
"1084",2021-07-16,"cumulative_total_deaths",4114124,"deaths Count: 4,114,124 
Date: 2021-07-16"
"1085",2021-07-17,"cumulative_total_cases",190950595,"cases Count: 190,950,595 
Date: 2021-07-17"
"1086",2021-07-17,"cumulative_total_deaths",4121532,"deaths Count: 4,121,532 
Date: 2021-07-17"
"1087",2021-07-18,"cumulative_total_cases",191445735,"cases Count: 191,445,735 
Date: 2021-07-18"
"1088",2021-07-18,"cumulative_total_deaths",4128656,"deaths Count: 4,128,656 
Date: 2021-07-18"
